Número de registros;disponibilidad_365;id_huesped;huesped_nombre;id;ultima_review;latitude;longitude;noches_minimas;descripción;barrio;zona;precio_noche;tipo_habitación
1;72;116668832;Ivan;18661396;19/04/2019;40,44697;-3,69392;2;APARTAMENTO NUEVOS MINISTERIOS SANTIAGO BERNABEU;Cuatro Caminos;Tetuán;75;Alojamiento completo
1;78;224683062;Gonzalo E Irais;29877777;26/04/2019;40,45201;-3,69954;2;BUSINESS AREA |  Bernabéu | Family & Friends;Cuatro Caminos;Tetuán;150;Alojamiento completo
1;83;115490364;Carla Y Juan;17168215;20/04/2019;40,45173;-3,69638;2;AC ☆ Apto. Zona Bernabéu - Nuevos Ministerio;Cuatro Caminos;Tetuán;52;Alojamiento completo
1;88;130302796;Paco;26842227;;40,45298;-3,7012;2;Vvvvv;Cuatro Caminos;Tetuán;8601;Alojamiento completo
1;94;122804913;Jose;17914512;06/05/2019;40,44727;-3,69751;2;APARTMENT IN MADRID CENTER;Cuatro Caminos;Tetuán;90;Alojamiento completo
1;95;165607941;Jorge;22543661;21/04/2019;40,45313;-3,6939;2;Santiago Bernabeu-1BD 1BTH- Bright and renovated;Cuatro Caminos;Tetuán;87;Alojamiento completo
1;123;132945273;Sara;19153524;04/05/2019;40,448;-3,70025;2;LUXURY & COMFORT. (NUEVOS MINISTERIOS - 4 CAMINOS);Cuatro Caminos;Tetuán;99;Alojamiento completo
1;125;105548869;Sergio;22838007;23/09/2018;40,44955;-3,69821;2;Apartamento acogedor;Cuatro Caminos;Tetuán;109;Alojamiento completo
1;171;55876940;Valentin;13611880;18/04/2019;40,45262;-3,69557;2;BERNABEU DELUXE, 2rooms+2baths,Parking, Vistas.;Cuatro Caminos;Tetuán;85;Alojamiento completo
1;176;75921255;Bea;34591595;;40,45547;-3,69643;2;Cozy apartament near Santiago Bernabéu stadium;Cuatro Caminos;Tetuán;2500;Alojamiento completo
1;183;23262474;Patricia;4483457;08/10/2016;40,44729;-3,70205;2;Bonito apartamento muy luminoso.;Cuatro Caminos;Tetuán;63;Alojamiento completo
1;255;49163400;Estela;9485319;31/10/2017;40,45296;-3,70197;2;Apartamento luminoso;Cuatro Caminos;Tetuán;55;Alojamiento completo
1;258;251056950;Thomy;33327558;06/05/2019;40,45233;-3,69499;2;*** Stilish and bright flat;Cuatro Caminos;Tetuán;90;Alojamiento completo
1;263;211475024;Alvaro;28000160;31/01/2019;40,44902;-3,69742;2;Cozy Chic Quiet Apartment in the Business Area;Cuatro Caminos;Tetuán;89;Alojamiento completo
1;286;47112036;Ana;31247615;07/02/2019;40,4495;-3,70246;2;Ático-estudio cerca de Nuevos Ministerios.;Cuatro Caminos;Tetuán;50;Alojamiento completo
1;291;130098424;Gemma Maria;18724964;08/05/2019;40,45275;-3,69375;2;AZCA-SANTIAGO BERNABEU, TWO ROOM APARTMENT;Cuatro Caminos;Tetuán;80;Alojamiento completo
1;0;47332487;Irene;9084945;02/10/2016;40,46183;-3,69931;2;Estudio acogedor y luminoso Tetuan;Valdeacederas;Tetuán;45;Alojamiento completo
1;30;209458949;Charo;28158229;01/05/2019;40,46629;-3,70497;2;Atico duplex con encanto;Valdeacederas;Tetuán;95;Alojamiento completo
1;67;256623662;Vicky;33986816;;40,46343;-3,70107;2;piso grupo;Valdeacederas;Tetuán;120;Alojamiento completo
1;87;214754543;Miosotis13;28447659;;40,46436;-3,69991;2;Miosotis13 Bajo;Valdeacederas;Tetuán;110;Alojamiento completo
1;151;37299649;Ana;29632214;18/04/2019;40,46494;-3,70291;2;Cozzy Studio: comfortable & well communicated;Valdeacederas;Tetuán;45;Alojamiento completo
1;228;124014383;Luka;32892637;30/04/2019;40,46463;-3,70248;2;Charming apartment - Tetuan Metro L1;Valdeacederas;Tetuán;48;Alojamiento completo
1;268;206380379;Ana;27390611;04/11/2018;40,46967;-3,70212;2;PLAZA CASTILLA ZONA;Valdeacederas;Tetuán;40;Alojamiento completo
1;341;157924580;Laura;21693180;14/04/2019;40,46526;-3,69901;2;Artistic Loft;Valdeacederas;Tetuán;100;Alojamiento completo
1;36;17357958;Diana;24514996;17/06/2018;40,4673;-3,69691;3;Bonito y cómodo piso exterior en Plaza de Castilla;Almenara;Tetuán;89;Alojamiento completo
1;171;196528632;Florentina;26728651;05/05/2019;40,46647;-3,69372;3;Magnífico apartamento junto a las Torres Kio;Almenara;Tetuán;50;Alojamiento completo
1;176;234487704;Haijam;33063751;02/04/2019;40,4666;-3,69567;3;PISO CÓMODO LUMINOSO Y MUY BIEN SITUADO, P.CASTILL;Almenara;Tetuán;180;Alojamiento completo
1;0;14528428;Alvaro;20885517;18/09/2018;40,45014;-3,70569;3;Mi casa;Bellas Vistas;Tetuán;90;Alojamiento completo
1;0;26839304;Cayetana;23358230;13/05/2018;40,44806;-3,7043;3;Apartamento acojedor. Situacion inmejorable!;Bellas Vistas;Tetuán;58;Alojamiento completo
1;0;31330470;María;6036676;23/07/2017;40,45175;-3,70388;3;Bonito y céntrico loft;Bellas Vistas;Tetuán;55;Alojamiento completo
1;53;56388429;Antonio;32854726;28/04/2019;40,4523;-3,70365;3;Cuatro Caminos for 3PAX- 1 BDR + sofa-bed;Bellas Vistas;Tetuán;60;Alojamiento completo
1;73;50894507;Marisol;9894805;17/09/2018;40,45389;-3,7072;3;Apartamento tranquilo , luminoso y bien comunicado;Bellas Vistas;Tetuán;60;Alojamiento completo
1;113;44736511;Christian;31279817;05/05/2019;40,44833;-3,70484;3;Renovated in Cuatro Caminos- 4PAX bright;Bellas Vistas;Tetuán;50;Alojamiento completo
1;122;53904887;Gorka;29128161;12/05/2019;40,45202;-3,704;3;Luxury Design, three rooms and Parking. Bernabeu;Bellas Vistas;Tetuán;101;Alojamiento completo
1;129;190083783;Wei;25241713;06/05/2019;40,44998;-3,70454;3;Cozy  studio for 4 in Madrid!;Bellas Vistas;Tetuán;50;Alojamiento completo
1;83;110984738;Pablo;23154065;30/04/2019;40,46105;-3,70638;3;Apartamento-Loft pequeño y coqueto.;Berruguete;Tetuán;38;Alojamiento completo
1;292;43231459;Grimaneza;14822090;13/02/2019;40,45852;-3,70284;3;De estreno, cerca Bernabeu, parking;Berruguete;Tetuán;48;Alojamiento completo
1;337;255716366;Alberto;33865179;21/04/2019;40,45933;-3,70806;3;Piso muy amplio y luminoso en Madrid;Berruguete;Tetuán;80;Alojamiento completo
1;128;3523820;Elena;34486649;;40,45801;-3,69255;3;Centric apartment for 6PAX- BERNABÉU STADIUM-MAD;Castillejos;Tetuán;100;Alojamiento completo
1;159;90638422;Jose;14606893;04/05/2019;40,4576;-3,69227;3;Capitan Haya apartment - Plaza Castilla & Cuzco;Castillejos;Tetuán;67;Alojamiento completo
1;362;136897865;Manuela;19498146;;40,45995;-3,69893;3;"Estudio para 2 personas ""World Pride Madrid 2017""";Castillejos;Tetuán;200;Alojamiento completo
1;0;260283;Javier;21352122;02/01/2019;40,44745;-3,70008;3;Homey Penthouse Studio;Cuatro Caminos;Tetuán;85;Alojamiento completo
1;0;25143824;Olivier;15405680;19/03/2019;40,44794;-3,70309;3;Wonderful apartment with balcony;Cuatro Caminos;Tetuán;60;Alojamiento completo
1;0;76136564;Melissa;13389193;02/04/2018;40,44852;-3,70099;3;2 Bedroom/2Bathrooms. PARKING. GOOD communications;Cuatro Caminos;Tetuán;495;Alojamiento completo
1;120;239901843;Yago;32461290;29/04/2019;40,45303;-3,69793;3;SANTIAGO BERNABÉU apartment for 4PAX;Cuatro Caminos;Tetuán;70;Alojamiento completo
1;128;18760366;Loreto;25156920;08/05/2019;40,44811;-3,70332;3;Cozy studio for 4 in Cuatro Caminos;Cuatro Caminos;Tetuán;50;Alojamiento completo
1;152;192089376;Angela;25448553;10/05/2019;40,45453;-3,69409;3;ELEGANT RETREAT | BUSINESS DISTRICT + BERNABEU;Cuatro Caminos;Tetuán;49;Alojamiento completo
1;0;222319913;Luis;29522822;01/01/2019;40,46858;-3,69954;3;Duplex +Terrace- PLAZA DE CASTILLA- PAX;Valdeacederas;Tetuán;70;Alojamiento completo
1;66;69593570;Miguel;20049683;29/04/2019;40,46567;-3,70181;3;Atico con terraza en el céntrico barrio de Tetuan.;Valdeacederas;Tetuán;73;Alojamiento completo
1;102;6508507;Ehsan;3674667;04/05/2018;40,463;-3,69711;3;Modern & Bright Flat, Good Access to the Center;Valdeacederas;Tetuán;28;Alojamiento completo
1;159;207594588;Marta;30210470;;40,46301;-3,70152;3;BOHO GARDEN;Valdeacederas;Tetuán;150;Alojamiento completo
1;290;88919193;Kiss Fruit Home;14442801;27/06/2018;40,46537;-3,69854;3;ACOGEDOR APARTAMENTO  Plaza Castilla;Valdeacederas;Tetuán;57;Alojamiento completo
1;311;6723066;Alberto;9740740;09/05/2019;40,47027;-3,70078;3;Cute and cozy loft.;Valdeacederas;Tetuán;55;Alojamiento completo
1;329;29100549;Flora;14598996;22/04/2019;40,46185;-3,70008;3;Cactus Mágico;Valdeacederas;Tetuán;65;Alojamiento completo
1;0;51929347;Ma;13427710;;40,46596;-3,6949;4;Piso o habitación con terraza en Pza Castilla;Almenara;Tetuán;50;Alojamiento completo
1;0;228265315;Javier;30883841;31/01/2019;40,46516;-3,69409;4;PRECIOSO ESTUDIO TURÍSTICO en MADRID - Wifi y A/C;Almenara;Tetuán;65;Alojamiento completo
1;0;74245355;Daniel;13319516;02/10/2016;40,47082;-3,69612;4;Atico dos dormitorios, amplio salón y terraza+wifi;Almenara;Tetuán;60;Alojamiento completo
1;325;23301367;Inés;18311097;28/04/2019;40,47025;-3,69351;4;Spectacular Penthouse in Plaza de Castilla;Almenara;Tetuán;80;Alojamiento completo
1;0;65773421;Jose Juan;12226249;29/08/2017;40,45046;-3,70728;4;Penthouse in the center of Madrid;Bellas Vistas;Tetuán;95;Alojamiento completo
1;0;30412896;Jose;7188392;;40,45915;-3,70168;4;Fantástico ático con terraza;Berruguete;Tetuán;35;Alojamiento completo
1;0;30443988;Fernando;22043917;03/05/2018;40,46011;-3,6988;4;Cozy apartment with an amazing patio near metro;Berruguete;Tetuán;60;Alojamiento completo
1;118;56743350;Silvia;11180610;01/11/2018;40,46033;-3,70128;4;Cozy apartment Bravo Murillo area;Berruguete;Tetuán;75;Alojamiento completo
1;0;866509;Mariam;27524915;02/01/2019;40,46264;-3,69611;4;Cozy Studio in Tetuan (15 minutes from center);Castillejos;Tetuán;30;Alojamiento completo
1;0;27495682;Alfonso;15831324;23/04/2019;40,45867;-3,69609;4;Luminoso y confortable apartamento (loft);Castillejos;Tetuán;60;Alojamiento completo
1;206;21029112;Yolanda;12588071;22/04/2019;40,45768;-3,69606;4;Appartment in Cuzco, Madrid (northen center);Castillejos;Tetuán;110;Alojamiento completo
1;350;243289738;Mercedes;32398723;12/05/2019;40,46145;-3,69501;4;Apartamento lujo Paseo Castellana ,Cuzco Bernabéu;Castillejos;Tetuán;200;Alojamiento completo
1;360;132709927;Kike;20082564;08/07/2018;40,4706;-3,70212;4;Duplex in Four towers, Kio towers;Valdeacederas;Tetuán;140;Alojamiento completo
1;0;76824162;Borja;13451082;;40,44762;-3,70462;5;Apartamento completo cerca del distrito financiero;Bellas Vistas;Tetuán;45;Alojamiento completo
1;0;88476178;Juan;19815605;28/02/2018;40,45543;-3,71122;5;Comfy apartment in Francos Rodríguez;Bellas Vistas;Tetuán;40;Alojamiento completo
1;64;5130673;Mo;23290897;17/04/2019;40,46167;-3,70345;5;Artist Residency LOFT with Terrace Metro L1 Tetuan;Berruguete;Tetuán;40;Alojamiento completo
1;30;14754196;Mery;16357516;25/02/2019;40,45927;-3,69546;5;Penthouse 2 bedroom 2 bathrooms. Free WIFI;Castillejos;Tetuán;100;Alojamiento completo
1;0;99899485;Concepción;15532240;30/03/2018;40,45201;-3,69673;5;Namaste! Bienvenidos al centro de Madrid;Cuatro Caminos;Tetuán;100;Alojamiento completo
1;349;147179004;Beatriz Y Daniel;21586328;30/04/2019;40,44857;-3,70299;5;Apartament in corrala in Cuatro Caminos;Cuatro Caminos;Tetuán;77;Alojamiento completo
1;280;13061442;Miguel;2551191;18/04/2019;40,47107;-3,68908;6;2 Bedrooms Apartment PlazaCastilla;Almenara;Tetuán;70;Alojamiento completo
1;9;11636925;Miguel Angel;20910838;14/03/2019;40,45989;-3,70615;6;Nice 2 bedrooms apartment in Madrid;Berruguete;Tetuán;48;Alojamiento completo
1;173;55128916;Marta;18235439;28/10/2018;40,456;-3,70225;6;Acogedor Piso /GreatApartment Bravo Murillo/Orense;Berruguete;Tetuán;100;Alojamiento completo
1;145;36557424;Bere & Fede;31712291;04/05/2019;40,46184;-3,69012;6;Precioso Estudio en  Paseo de la castellana;Castillejos;Tetuán;59;Alojamiento completo
1;0;39705260;Diego;7574902;;40,44918;-3,69614;6;House on Nuevos Ministerios;Cuatro Caminos;Tetuán;75;Alojamiento completo
1;0;196787835;Abel I.;26182408;01/09/2018;40,4656;-3,69206;7;¡Estudio a 30 mtros. de Torres Kio!;Almenara;Tetuán;28;Alojamiento completo
1;343;31307039;Antonio;23853652;21/04/2019;40,45587;-3,70472;7;Tu piso en Madrid X semanas con garaje incluido;Bellas Vistas;Tetuán;65;Alojamiento completo
1;0;40516896;;7712666;;40,46295;-3,69036;7;LINDO APARTAMENTO MUY BIEN SITUADO;Castillejos;Tetuán;100;Alojamiento completo
1;99;36718869;Marisol;7012659;02/05/2019;40,45735;-3,69348;7;Apartamento en Orense/Castellana;Castillejos;Tetuán;85;Alojamiento completo
1;147;121889581;Tita;17947633;03/04/2019;40,4595;-3,69443;7;One bedroom apartment in finantial district;Castillejos;Tetuán;45;Alojamiento completo
1;312;34563914;Ana Maria;22079865;10/12/2018;40,45977;-3,69657;7;No place like home!;Castillejos;Tetuán;50;Alojamiento completo
1;70;69832836;Maria Dolores;14377832;15/06/2018;40,44981;-3,6948;7;Luminoso apartamento en zona Nuevos Ministerios.;Cuatro Caminos;Tetuán;63;Alojamiento completo
1;0;64339478;Borja;23985514;30/04/2018;40,45513;-3,70768;14;CALLE PAMPLONA - ESTANCIAS LARGAS;Bellas Vistas;Tetuán;60;Alojamiento completo
1;200;21345930;Emilio;17731247;04/05/2019;40,45569;-3,70234;14;* SUNNY * COZY * BRAND NEW * 2Bedroom Holiday Flat;Cuatro Caminos;Tetuán;54;Alojamiento completo
1;304;240172916;Nacho;32034830;02/03/2019;40,45058;-3,70153;14;Tu casa  en Madrid decorada con mimo  y detalle.;Cuatro Caminos;Tetuán;60;Alojamiento completo
1;22;216379391;María Dolores;28680752;14/11/2018;40,45659;-3,71024;15;Apartamento de lujo para larga estancia;Bellas Vistas;Tetuán;49;Alojamiento completo
1;0;90925467;Salvador;21468894;01/12/2017;40,46526;-3,69156;15;Apartamento con la mejor terraza(Vistas)de Madrid;Castillejos;Tetuán;48;Alojamiento completo
1;38;19051350;Viviana;17568038;;40,46362;-3,69863;15;Piso moderno 50 m2 próximo a Plaza Castilla;Valdeacederas;Tetuán;40;Alojamiento completo
1;0;150875589;Alfredo;20977742;;40,45195;-3,70707;20;Estudio coqueto;Bellas Vistas;Tetuán;27;Alojamiento completo
1;7;14611070;Javi;3200663;19/07/2018;40,45472;-3,71096;30;Apartamento de lujo para larga estancia;Bellas Vistas;Tetuán;52;Alojamiento completo
1;316;127208927;Tata;29392874;;40,46502;-3,69022;30;Piso  Plaza de Castilla;Castillejos;Tetuán;85;Alojamiento completo
1;133;83979232;Pablo;27100118;;40,46589;-3,7051;30;Ático de lujo Torres Kio;Valdeacederas;Tetuán;80;Alojamiento completo
1;363;11088700;Santiago;5898378;;40,44798;-3,70335;180;Precioso atico nuevo a estrenar;Cuatro Caminos;Tetuán;110;Alojamiento completo
1;76;121250487;Soledad;34306945;05/05/2019;40,46788;-3,68962;1;Alquilo habitacion en apartamento nuevo;Almenara;Tetuán;100;Alojamiento completo
1;325;118075498;Carmen Y Marco;20465040;27/04/2019;40,4697;-3,69141;1;Apartamento  CUATRO TORRES - PLAZA CASTILLA;Almenara;Tetuán;65;Alojamiento completo
1;359;103256385;Gifsa Holidays;17555105;11/04/2019;40,47056;-3,69892;1;CASTILLA PENTHOUSE;Almenara;Tetuán;80;Alojamiento completo
1;167;28047841;Alberto;18453184;13/04/2019;40,45555;-3,71092;1;Piso precioso y romántico.Metro en puerta.Calidad.;Bellas Vistas;Tetuán;75;Alojamiento completo
1;64;110324971;Ignacio;28080849;30/04/2019;40,46168;-3,70411;1;MADRID APARTMENT TURIST BERNABEU;Berruguete;Tetuán;65;Alojamiento completo
1;0;84624285;Angel;19590771;;40,45637;-3,69595;1;Piso 2 habitaciones bernabeu;Cuatro Caminos;Tetuán;100;Alojamiento completo
1;353;103256385;Gifsa Holidays;15916116;;40,45374;-3,70229;1;BRAVO MURILLO APARTAMENT CENTER;Cuatro Caminos;Tetuán;90;Alojamiento completo
1;357;174544955;Jose;34216301;05/05/2019;40,45241;-3,70041;1;Apartamento monaco;Cuatro Caminos;Tetuán;75;Alojamiento completo
1;15;34828413;Alvaro;30557837;10/12/2018;40,467;-3,69223;2;ESTUDIO CÉNTRICO Y 10' ESTADIO WANDA METROPOLITANO;Almenara;Tetuán;129;Alojamiento completo
1;59;34828413;Alvaro;34671216;;40,46568;-3,69129;2;Complete apartament, 10 minutes to Wanda Stadium;Almenara;Tetuán;599;Alojamiento completo
1;115;222731285;Fernando & Gladys;30237926;12/05/2019;40,45232;-3,70958;2;PRECIOSO Y ACOGEDOR ESTUDIO 2;Bellas Vistas;Tetuán;50;Alojamiento completo
1;225;222731285;Fernando & Gladys;30980568;31/03/2019;40,45324;-3,71039;2;PRECIOSO Y  ACOGEDOR ESTUDIO 4;Bellas Vistas;Tetuán;50;Alojamiento completo
1;273;117415375;Inés;22643360;13/05/2019;40,45268;-3,70377;2;2 hab+2 baños+AC+Metro en la puerta a Sol;Bellas Vistas;Tetuán;70;Alojamiento completo
1;274;117415375;Inés;21859393;30/03/2019;40,45327;-3,70388;2;Bernabéu+AC+Metro en la puerta a Sol;Bellas Vistas;Tetuán;50;Alojamiento completo
1;116;16657078;Alvaro;31795308;10/05/2019;40,46016;-3,70141;2;MODERN house with Chill out Terrace - BERNABEU;Berruguete;Tetuán;210;Alojamiento completo
1;177;39809136;Alberto;30262274;09/12/2018;40,46117;-3,70885;2;Se alquila 3 rooms/3 habitaciones buena zona;Berruguete;Tetuán;145;Alojamiento completo
1;39;123995944;Luis;20070091;05/05/2019;40,4609;-3,6964;2;Casa muy acojedora en Madrid - Zona Castellana;Castillejos;Tetuán;90;Alojamiento completo
1;42;119826562;Karen;17765425;28/04/2019;40,46399;-3,6906;2;Cozy Estudio en Plaza Castilla;Castillejos;Tetuán;45;Alojamiento completo
1;345;211284408;Desiree;31169310;;40,46011;-3,6958;2;Cuzco home;Castillejos;Tetuán;100;Alojamiento completo
1;0;200234643;Karin;30793019;17/03/2019;40,45073;-3,70245;2;Acogedor y precioso estudio en Bravo Murillo.;Cuatro Caminos;Tetuán;55;Alojamiento completo
1;0;163447801;Gloria;24463013;29/04/2019;40,45412;-3,69938;2;CASTELLANA-1BR 1BAÑ-COZY AND BRIGTH;Cuatro Caminos;Tetuán;74;Alojamiento completo
1;17;81604994;Daniel;24029556;24/04/2019;40,45701;-3,69944;2;Modern apartment close to the City Center;Cuatro Caminos;Tetuán;72;Alojamiento completo
1;23;9364144;Elisa;34536722;;40,45082;-3,69851;2;Fully renovated Rooftop Apartment with terrace;Cuatro Caminos;Tetuán;1250;Alojamiento completo
1;68;147098173;Sara;34079283;12/05/2019;40,45039;-3,69566;2;Luxury Apartment Madrid, Bernabéu, Castellana, NM;Cuatro Caminos;Tetuán;1100;Alojamiento completo
1;124;163447801;Gloria;22352931;17/04/2019;40,45094;-3,6996;2;Cozy W/ Terrace - Nuevos Ministerios - Bernabeu;Cuatro Caminos;Tetuán;95;Alojamiento completo
1;225;164631393;Andrea;22462267;26/12/2018;40,44988;-3,7014;2;Your comfy stay in Madrid;Cuatro Caminos;Tetuán;110;Alojamiento completo
1;7;179140493;Lermit;32054020;25/02/2019;40,46473;-3,70302;2;Loft Studio;Valdeacederas;Tetuán;1000;Alojamiento completo
1;361;30358377;Enrique;26969354;27/04/2019;40,46613;-3,69309;3;Luxury suite;Almenara;Tetuán;75;Alojamiento completo
1;0;19850023;Nuria;17723646;20/08/2018;40,44882;-3,70604;3;Luminoso apartamento reformado en zona céntrica;Bellas Vistas;Tetuán;37;Alojamiento completo
1;51;219593452;Nayeli;32150384;12/05/2019;40,44997;-3,708;3;NEW- Reformed apartment in Madrid -4PAX;Bellas Vistas;Tetuán;60;Alojamiento completo
1;47;111418937;Elisa;16777599;21/04/2019;40,4602;-3,70337;3;Apartamento acogedor con parking - Plaza Castilla;Berruguete;Tetuán;68;Alojamiento completo
1;51;77634004;Elisa;31968730;28/04/2019;40,46047;-3,70101;3;Acogedor Estudio con Parking en Tetuan;Berruguete;Tetuán;48;Alojamiento completo
1;65;111418937;Elisa;28237035;29/04/2019;40,46013;-3,70107;3;Estudio exterior con parking en Tetuan;Berruguete;Tetuán;55;Alojamiento completo
1;138;226505736;Moises;30333624;06/05/2019;40,4603;-3,70596;3;Charming studio in Madrid- 4pax-;Berruguete;Tetuán;55;Alojamiento completo
1;302;40949481;Danixa;17604612;30/09/2018;40,45839;-3,70986;3;3 room flat up to 6 people (100mt to subway);Berruguete;Tetuán;53;Alojamiento completo
1;0;99793347;Luis;17540293;;40,46224;-3,69455;3;Spacious flat in Madrid - 日本人いらっしゃい;Castillejos;Tetuán;200;Alojamiento completo
1;37;132767000;Milagros;26659887;03/05/2019;40,46062;-3,69823;3;Magnifico apartamento al lado de metro linea 1;Castillejos;Tetuán;90;Alojamiento completo
1;0;52234994;Javier;20245553;;40,45303;-3,69439;3;Atico Santiago Bernabeu;Cuatro Caminos;Tetuán;50;Alojamiento completo
1;0;52234994;Javier;18882816;;40,45448;-3,69834;3;Atico-Santiago Bernabeu;Cuatro Caminos;Tetuán;70;Alojamiento completo
1;339;427419;Veronica;11372817;28/04/2019;40,454;-3,69252;3;Apartamento Feel at Home;Cuatro Caminos;Tetuán;76;Alojamiento completo
1;65;7858753;Carlos;21402384;11/05/2019;40,4496;-3,70628;5;Piso nuevo luminoso/bright new flat;Bellas Vistas;Tetuán;65;Alojamiento completo
1;75;74757773;Ana;13269846;02/05/2019;40,46031;-3,69443;6;Modern Apartment ,Cuzco/Bernabeu;Castillejos;Tetuán;99;Alojamiento completo
1;181;4831338;Angel;5181841;11/05/2019;40,4642;-3,69334;6;Plaza de Castilla con garaje.;Castillejos;Tetuán;49;Alojamiento completo
